SCL_mean,SCL_std,SCL_slope,SCR_mean,SCR_max,SCR_counts,ECG_mean_rate,ECG_std_rate,ECG_inter_peak_time,ECG_RMSSD,ECG_SDNN,ECG_HF,ECG_VHF,ECG_TP,ECG_HF_norm,Temp_mean,Temp_std,Temp_min,Temp_max,Temp_slope,Resp_Amp_mean_rate,Resp_Amp_mean,Resp_Amp_std,Resp_Amp_SDNN,Resp_RVT_mean,label,subject_idx
2.94574552893784,3.1774543269528435,-3.1224604271224754,2.821314682348719,0.8780308773864268,-1.7160117199449096,4.172460590581278,3.0334858459956364,-3.782669503887873,1.6169256783782968,2.6601198453694512,-1.1806482545780934,-0.9023980349521059,-0.7940933256837132,-1.5331567244287367,0.24928997981204737,-0.2672331417620603,0.7006642608707029,0.08376113416910314,-0.17495967068219115,-1.567493208573872,3.418674307217557,1.7975441170470146,2.0026344906506557,2.864380359028907,0,2
2.7159955184852174,2.5742636904763825,-2.5862180174879983,2.3306432414862135,0.40442536781552607,-1.2512880183769766,2.4264449585455967,3.431627243533612,-2.1200727524329523,1.7744612371115098,3.2206677573123077,-1.1394703797095902,-0.8878676779599052,-0.7572306330203976,-1.46217683761987,0.20363559242411206,-0.1637872710661155,0.5760297819944777,0.08376113416910314,-0.3395883918546586,-0.5868668372073421,1.7327389489186584,1.1325362806108392,0.2251758138158145,2.973912869556856,0,2
2.5060060158372273,2.4906850858747682,-2.5044548550287007,0.5247351719865413,0.27735951987594704,-1.4578318857405024,1.5025977581466028,2.441272081896402,-1.3445127458827684,1.5745974613166607,2.3745656816782224,-1.0769974040746155,-0.8988884790636583,-0.6926415664393063,-1.365691018335542,0.1369150920757961,-0.12031555470926239,0.4837079457898666,0.08376113416910314,-0.411275682812876,0.6255316991276203,0.6383178605294866,0.4499076961084314,0.30497992483336833,2.7294409655522767,0,2
2.30366619654793,2.658899340039614,-2.675670663460722,-0.8875353304976812,0.05367966211402902,-1.1480160846952137,0.06496032526617058,1.6940927212747214,0.0857853018156295,1.1389742284227249,1.8818742292679032,-0.9519822920927019,-0.6876089097036678,-1.3399554209186624,-0.2672269646324107,0.05562980180859173,-0.21504908243435683,0.3807371057062087,0.05577765240826303,-0.3152992819028414,1.176793659751215,0.1792429736146016,-0.19102741153348335,-0.16414574330949583,1.04072270264321,0,2
2.1047261998885305,2.3213549497983936,-2.327038159120493,-1.5834103950055611,-0.22698701055714243,-1.302923985217858,-0.4510087936670101,0.8557070711830869,0.5544892582116459,-0.29916276625668836,0.9651891710627756,-1.2886679828213816,-0.6175979109225754,-1.7168948292001216,-0.8256676911407917,-0.005735708605372493,-0.2730584904431912,0.3464134923449894,-0.0911929700364771,-0.2580385681778009,0.8862305478496815,-0.020950561442655436,-0.18985092745482418,0.18656359955002594,1.238122865238314,0,2
1.9298940954626178,1.8770722506328468,-1.8738644936454811,-1.313166178715607,-0.2373536947189253,-0.6316564162863991,-0.3084069698022051,0.900421319471722,0.3992773874063219,-0.5604313747730686,1.0169604968597838,-1.2062308395657222,-0.8923928092511622,-1.662866279900863,-0.5782292417013024,-0.03966586407248294,-0.3262486814791945,0.32278458674212607,-0.13892162711080613,-0.1825103806099043,1.3490006489914181,-0.17416466478568962,-0.18976478931172278,0.2008730292424257,0.4657294834531691,0,2
1.7679603800132562,1.5791535554383487,-1.5946677349034037,-1.6043369306478723,-0.2330078434037853,-1.0447441510134508,-1.0197108164956539,-0.5130526098796839,1.0749916848658077,-0.29664476282738933,-0.3475781509415107,-0.8640426967960886,-0.29845243550289613,-1.0274001879728347,-0.5005176772161096,-0.05166078062458139,-0.35744961196257424,0.32278458674212607,-0.17760917293316977,-0.09437468165939589,0.6170647534438044,-0.28574432153093576,-0.26622738545863395,-0.02300829380595659,0.1093523777283726,0,2
1.61610252095469,1.6076075424835086,-1.6231391360941645,-0.7241248740649275,-0.2377898529150124,-0.6832923831272806,0.07350701729485797,-0.3870877650710947,-0.15436114428472936,-0.9157322251523362,-0.3500755475302749,-0.5459345691451774,-0.13019766316351153,-0.2637139340684751,-0.6333404446131908,-0.05701413992862424,-0.3626617441254586,0.28846097338090676,-0.1902055626055698,-0.06022300865271636,1.4799286741155708,-0.15200565449057832,-0.2717493994487509,-0.31729283696554045,0.9495043781671324,0,2
1.491573888099385,1.2138391063581426,-1.157891840790683,1.1861060515253892,4.081856012959949,-2.1807354215128427,1.2742378799466811,1.3387530351765036,-1.2674853008424156,1.2460595728901067,1.0039096704577792,-0.7729619656164457,-0.48105259969961267,-1.5252138050830375,0.7940868708132196,-0.05226900572979247,-0.36194689594265894,0.2305998621754425,-0.1767107961280062,-0.08982888492684202,1.487071308265216,0.7418815685383852,0.7150515546093701,-0.34826648631600676,2.0452603861027177,0,2
1.3760896689106419,0.7426712097203003,-0.7193862365655801,1.0656118224675168,4.100444525088366,-2.232371388353724,1.3724377981305207,1.1313349763950105,-1.3954054794774335,0.9423112563846082,0.6916138736038208,0.5794115786695595,0.0819296466428593,-0.03632980611041987,1.1097773243622129,-0.0462536105203456,-0.35637585832900964,0.2305998621754425,-0.1686062904814241,-0.10074659215802259,1.5653339861491158,0.47001179191541226,0.7455896498008643,-0.2041820555894079,1.8445940967263448,0,2
1.2596172323421448,0.906302734225568,-0.8778766122420826,1.0749561136318928,4.1110952789830355,-2.232371388353724,1.4097732399833593,1.0056602036426368,-1.4493314065632297,0.4008295345475273,0.5094691007388144,0.07520247034073226,0.18650558904823744,-0.46085688929567964,0.8203227069458292,-0.06813014674423803,-0.3165474341102321,0.1470074669188911,-0.1686062904814241,-0.16340827433179192,2.054738085043322,0.4075807849767732,0.7385199065289307,-0.26587189256374105,1.8296613446536234,0,2
